20200825,indclass,indclass_IRECI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19494865073245948,0.19408858659588588,0.19475496876774556,0.2702092307692307,0.11849822184589333,0.16964927884615386,0.16638840579710146,0.14877509491268034,0.09812899786780382,0.09187315585135886,0.27715880239520957,0.1939675564681725,0.16814452856159667,0.12593085683297178,0.1067481427530954,0.18820639658848617,0.0737240749639596,0.11287462253193961,0.08652393760086068,0.19544154275092937,0.11189950428120773,0.11149606194690265,0.11164999999999997,0.13575632444696542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200825,indclass,indclass_MTCI,,,,,,,,,,,,,,,,,3.552552552552551,1.9603340292275577,3.414492753623188,9.052884615384617,3.0293255131964827,4.994505494505496,693.4999999999801,5.431372549019603,4.085714285714287,5.438709677419361,4.362204724409447,-61.190476190476055,9.068965517241379,2.142857142857143,-7.385964912280699,3.520123839009289,4.596026490066226,4.697802197802199,6.351999999999992,10.246031746031745,3.375886524822698,1.8746594005449586,1.4883720930232562,2.482456140350876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200825,indclass,indclass_MCARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006926400000000004,0.0016257259999999999,0.00068241,0.000271648,0.0004917219999999996,0.00015397199999999986,-9.800000000000268e-07,0.0002513280000000005,0.00015665999999999982,4.990999999999978e-05,0.0004445000000000001,1.1802000000000037e-05,3.456799999999996e-05,0.0009247700000000004,0.00036799200000000015,0.0006692559999999998,2.3555999999999986e-05,9.864399999999986e-05,1.87500000000001e-05,8.089200000000001e-05,0.0002656439999999991,0.0006701420000000005,0.0006666719999999993,0.0007154640000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200325,indclass,indclass_NDVI,0.46563745019920316,,,,0.5752961082910322,0.30969460955113753,0.501834862385321,0.4922680412371133,0.33333333333333337,0.7556306306306306,0.5773195876288659,0.4963058143270157,0.49441340782122906,0.3507180650037793,0.26592274678111594,0.5583095011121704,0.551937479648323,0.7227520435967302,0.4870719776380153,0.6407127166219185,0.5291470648394355,0.5522388059701493,0.30946157867224255,0.4345991561181434,0.45943069965416333,0.45896328293736494,0.6411134903640258,0.5139985642498205,0.403449250777495,0.5156048491101368,0.4698795180722892,0.43997734994337495,0.40426681069403186,0.4329762215834858,0.4305263157894736,0.5237154150197629,0.46660372905357567,0.46832169640548227,0.3467208947635994,0.4990027921818907,0.26864226225062954,0.5216025137470542,0.49445277361319334,0.5884446305212476,0.4676354029062087,0.35580687255328397,0.3218826678563462,0.30760233918128665,0.4538445063182694,,,0.5053272450532724,0.21246361924328028,0.3940105695830886,0.38868101028999064,0.3504,0.3426862925482981,,,0.5071507150715071,0.20883098081795157,,,,,,,,,,,0.4841218405703176,,,,,,,,,,,,,,,,,,0.47716477895506026,0.47513481126423013,0.597995873857943,0.43850720949957595,0.38813207111521586,0.413107822410148,0.42663043478260876,,0.5097831835007932,,,0.387502759991168,0.559920296043268,0.39830508474576276,0.6666666666666666,0.48577680525164113,0.44875733035464954,0.263626647666548,0.5466666666666667,0.4683466502765827,0.4734587003094501,0.5117107942973524
20200325,indclass,indclass_NDI45,0.19444444444444442,,,,0.0831050228310502,0.08103683492496591,0.18499061913696063,0.15991471215351813,0.15112107623318385,0.642504118616145,0.18,-0.009658725048293635,0.167816091954023,0.09412074874769308,0.05502762430939227,0.07395069953364422,0.2578209277238403,0.4562458249832999,0.20188474084813335,0.23927648578811372,0.24746649231775092,0.25842696629213485,0.021843761569789028,0.1308108108108108,0.21996161228406916,0.18170681910984074,0.35289575289575287,0.159528243327126,0.15329052969502407,0.24699278267842822,0.1078341013824885,0.21195219123505982,0.17005267118133938,0.16377649325626203,0.1696085955487337,0.15881326352530536,0.183820873961719,0.20310077519379846,0.19106074913440355,0.24835427887492526,0.05363408521303258,0.3455131649650725,-0.04850746268656717,0.24587648638281548,0.07533460803059276,0.1721632196757965,0.10218546958062608,0.008707300736771666,0.11734164070612664,,,0.23842999414176916,0.06901436956081763,0.08144192256341787,0.15813204508856676,0.05644090305444883,0.029541595925297162,,,0.17457392906494704,0.0683997443000213,,,,,,,,,,,0.18968442483881914,,,,,,,,,,,,,,,,,,0.22037591936801962,0.2216792536650378,0.33495855680156017,0.13988739714161974,0.11548731642189584,0.11394829237152881,0.18026418026418028,,0.27122641509433965,,,0.10803858520900328,0.1661272923408846,0.02125215393452044,0.33078602620087333,0.14076782449725775,0.16673701983959474,0.07454667562122229,0.30117449664429524,0.19572291957229196,0.21420959147424512,0.22785829307568436
20200325,indclass,indclass_GNDVI,0.5522151898734178,,0.8994169096209913,,0.7074736359468133,0.39064200217627854,0.5616503696637254,0.5780866721177432,0.4171813587871982,0.8298122065727698,0.6236292889989389,0.6343859649122807,0.5930521091811414,0.44960454268910977,0.3532758304276014,0.6270736562707365,0.6600487634970393,0.7917109458023379,0.5700934579439252,0.6775642625405541,0.5957310565635006,0.5988819007686932,0.4500723589001447,0.5431164901664145,0.5475317348377997,0.5470941883767535,0.6631944444444444,0.5815523059617549,0.5212994177137603,0.594139989148128,0.5723491505565319,0.5236668663870581,0.4882655981682886,0.5157545605306799,0.5041505257332595,0.6242977528089888,0.5616989193264639,0.5711123408965135,0.43460601137286764,0.5632279534109818,0.35723166183174476,0.5864045864045863,0.5722397476340694,0.6399394856278366,0.5484320557491289,0.43244485294117646,0.3979712196272706,0.42022357723577247,0.5209500336096796,,,0.6016194331983806,0.29588289112534316,0.4795886569024617,0.4507696066454923,0.43016218833212294,0.4471988101140308,,,0.6056255493700556,0.28436839069409736,,,,,,,,,,,0.5410497981157469,,,,,,,,,,,,,,,,,,0.5425410148798169,0.5508661417322834,0.6642111724984654,0.5394856278366112,0.46526931513526676,0.4853333333333333,0.5169026292978908,,0.5652412280701755,,,0.4869853289162328,0.632896305125149,0.44842721287490866,0.677154582763338,0.5258426966292136,0.5367298578199052,0.34713254842385116,0.6042901495907423,0.5568589116976214,0.5682797061059032,0.5979547900968785
20200325,indclass,indclass_NDVIre,0.49636235625440034,,,,0.5661192739844425,0.32055678838006857,0.5130044843049327,0.5002536783358702,0.35579377233282283,0.8292682926829268,0.5952615992102666,0.4890843923101988,0.5030885380919697,0.3664023603171676,0.285547201336675,0.5315133131108865,0.5638668779714738,0.7613603048959249,0.5182673375628966,0.6041946759881689,0.5495989043240072,0.5796178343949044,0.28439869989165767,0.4336033814723494,0.5031784841075795,0.4588171752633,0.6639935846030474,0.5310010391409767,0.4228665207877462,0.530969030969031,0.44094715564539416,0.48301097752221644,0.43056272586473926,0.4529871439374843,0.46830466830466827,0.5088315217391304,0.4858962693357598,0.4979242979242979,0.3886774500475737,0.537043862882418,0.2677913515609851,0.5941352882372543,0.43479718404290973,0.6077414205905826,0.47320261437908495,0.41195155846734166,0.3448275862068966,0.32620077395857044,0.45407835581245987,,,0.5557074504442926,0.23537234042553187,0.4067260707099742,0.4206560283687943,0.3860445020522791,0.3222670144652597,,,0.4846131722749496,0.2562095951003743,,,,,,,,,,,0.5009404388714733,,,,,,,,,,,,,,,,,,0.49110953058321477,0.5146814404432132,0.6263013698630138,0.46208017334777896,0.3964928262354816,0.4241858535573532,0.47603675192450967,,0.5502183406113537,,,0.4084026444870975,0.5692393424352188,0.28553459119496855,0.684994861253854,0.5703839122486289,0.47915567282321897,0.2923656282095173,0.5882352941176471,0.48967551622418887,0.5052560948333706,0.5328787140769605
20200325,indclass,indclass_NDII,-0.0627388535031847,,0.2818494835218889,,0.09723040659988214,-0.051788099124499165,0.05341055341055342,0.02988260405549623,-0.052315394242803515,-0.18076720966894375,0.1054913294797688,0.1264812575574365,0.01134215500945177,-0.021893814997263294,-0.026406126221283285,0.12891344383057088,0.07754917476825689,0.1092105263157895,0.05905773059057725,0.30271317829457367,-0.033609100310237804,0.23776034622667028,0.10988037217545416,0.19472913616398235,0.10895492217505554,0.16666666666666666,0.3314801945795691,0.2903028449066993,0.12843828142759717,0.19067882472137795,0.2796185935637664,0.1955806299952986,0.1353711790393013,0.10164724789071918,0.07921381774865989,0.26948408342480795,0.09266748725162646,0.018840839763143748,-0.08670918807102215,0.00026616981634287125,-0.03577211835713232,-0.10240963855421685,0.18581965262907446,0.10419091967403957,0.1058394160583941,-0.10237580993520519,-0.044501773621412465,0.017658838521755038,0.07934488789950707,,,-0.11300448430493273,-0.06656122314485302,-0.03906091884233957,-0.04533762057877814,-0.01270053475935828,0.047926763597199794,,,-0.0108303249097473,-0.05981703026037999,,,,,,,,,,,0.028135288835677997,,,,,,,,,,,,,,,,,,0.024062816616008127,-0.0448108632395732,0.00649712270280305,-0.08735426008968604,-0.01053324555628706,0.04502814258911819,-0.039868324798829534,,-0.033350262400541814,,,-0.03144266337854505,0.07746755800235945,0.10460251046025106,0.1581333837143397,0.02028549962434266,-0.022607385079125766,-0.052617521367521354,-0.026545641376948127,-0.026487367563162206,0.01342501637197116,-0.02703588399147962
20200325,indclass,indclass_PSRI,0.14079195474544315,,,,0.30860033726812824,0.14336193841494185,0.10576314122862575,0.15514705882352944,0.13089209193611218,0.07221664994984955,0.0937853107344633,0.34200260078023403,0.17454068241469814,0.17397590361445794,0.1575198994553833,0.16501240694789088,0.17152658662092624,0.10366972477064221,0.13691194209891433,0.07506255212677226,0.10691823899371063,0.07678571428571432,0.26884057971014486,0.1912045889101338,0.13467589679043424,0.14581893572909463,0.03538812785388126,0.12740899357601707,0.19067501739735557,0.12282958199356908,0.19800332778702165,0.12754766600920447,0.13440514469453377,0.13841059602649008,0.12204724409448822,0.18875502008032133,0.15741305674191583,0.16301546391752578,0.12737843551797037,0.09875359539789066,0.16032350142721222,0.08306709265175719,0.21568627450980393,0.09236453201970443,0.1685633001422475,0.11731044349070105,0.13076098606645234,0.22509960159362546,0.1276332094175961,,,0.14947965941343425,0.14237031427489596,0.16213991769547323,0.10177975528364856,0.153362664990572,0.2071240105540897,,,0.17490196078431372,0.12963701635420824,,,,,,,,,,,0.09754706217912153,,,,,,,,,,,,,,,,,,0.10357142857142856,0.1185454545454545,0.09861212563915266,0.1762917933130699,0.13644524236983843,0.13180515759312325,0.14417379855167875,,0.08286951144094007,,,0.17585606500290188,0.1452358926919518,0.11023622047244097,0.018867924528301917,0.0769230769230769,0.14833574529667143,0.145,0.08510638297872343,0.1438569206842923,0.14862492685781162,0.13901639344262293
20200325,indclass,indclass_MSI,1.1338769962623174,,0.5602455871066768,,0.8227712137486574,1.1092331768388106,0.8985949908368968,0.9419689119170985,1.11040676175383,1.4413085311096856,0.8091503267973856,0.7754401030485187,0.977570093457944,1.0447677672076106,1.0542446433414698,0.7716150081566069,0.8560637851447754,0.8030842230130486,0.8884711779448623,0.5352573638797977,1.0695559122525413,0.6158216783216783,0.8019960079840319,0.6740196078431373,0.8034998177178273,0.7142857142857143,0.5020876826722338,0.5500237079184448,0.7723609991941982,0.6797140912185159,0.5629657228017884,0.6728273692489185,0.7615384615384615,0.8154631655725747,0.8532008830022075,0.5754431474275832,0.8303830061152238,0.9630151461782317,1.1898829747074366,0.9994678020223522,1.0741984732824428,1.2281879194630871,0.6865971107544141,0.8112809699525567,0.8085808580858087,1.2281039461020211,1.0931488356395545,0.9652951699463326,0.8529758397171479,,,1.2548028311425683,1.1426150804857385,1.0812973883740522,1.09498147524419,1.025727826675694,0.9085303186022611,,,1.0218978102189782,1.127245508982036,,,,,,,,,,,0.9452692867540028,,,,,,,,,,,,,,,,,,0.9530051941627504,1.0938261575954509,0.9870896348210992,1.1914308176100628,1.021290751829674,0.9138240574506283,1.083047619047619,,1.0690017513134853,,,1.0649267982176958,0.8562043795620438,0.8106060606060606,0.7269168026101142,0.9602356406480117,1.046260601387818,1.1110797857344235,1.0545390570021111,1.054416073670992,0.9735056542810986,1.0555742674301112
20200325,indclass,indclass_IRECI,0.27372784412319295,,,,0.22099831365935918,0.16438596668349323,0.31397542748575047,0.3001525,0.22971071289442932,0.370356369107322,0.3034291525423729,0.24133342002600783,0.311484251968504,0.232949156626506,0.17314771679932972,0.28622183622828784,0.22523499142367062,0.4450425688073394,0.3037359469240048,0.35775479566305257,0.3683461740041929,0.2637549999999999,0.07704000000000001,0.1654872848948375,0.25530774071743234,0.21284699378023497,0.25041461187214614,0.22909561027837258,0.18421753653444678,0.27328842443729906,0.1971487520798669,0.21698921761998685,0.19687202572347268,0.21398350993377482,0.2274750656167979,0.20527710843373498,0.2793345942647956,0.24490238402061854,0.1697860465116279,0.20162588686481303,0.15143577545195056,0.23236701277955268,0.23674522875816992,0.4829956896551724,0.34575426742532006,0.23754163090128758,0.16353247588424438,0.1755361221779548,0.2880965303593556,,,0.20242743614001893,0.1406809541840212,0.16617876543209878,0.21489193548387095,0.21853708359522311,0.16563542216358837,,,0.20570258823529405,0.15105065815715998,,,,,,,,,,,0.3210738163148887,,,,,,,,,,,,,,,,,,0.3397463839285714,0.24000959999999996,0.32649817384952523,0.21509893617021275,0.1989114302812687,0.25451553008595984,0.22418117182356817,,0.29998571428571424,,,0.23039512478235638,0.3446891766882516,0.06533678290213725,0.5037506152584086,0.1300698717948718,0.2527389290882779,0.16984425000000006,0.3315087685364282,0.21176267496111975,0.30241416032767704,0.2963700983606558
20200325,indclass,indclass_MTCI,2.610038610038611,,,,13.94505494505495,4.087542087542087,3.4381338742393504,4.093333333333332,1.8086053412462912,0.7205128205128207,5.222222222222223,-103.9999999999999,3.84931506849315,4.19887955182073,5.220883534136546,14.828828828828831,2.546025104602511,2.10688140556369,2.7540394973070015,4.6695464362850965,2.4174372523117573,2.5391304347826087,19.067796610169438,4.107438016528925,2.013961605584641,2.8202247191011236,2.2757111597374178,4.571984435797665,2.735602094240838,2.2451298701298703,6.333333333333333,1.9210526315789471,2.311946902654867,2.8988235294117652,2.7013574660633477,4.824175824175827,2.884086444007859,2.456106870229007,1.2471169686985175,2.0144578313253008,5.481308411214953,1.0653188180404356,-22.14102564102564,3.3853354134165374,9.781725888324868,1.655844155844156,3.170520231213874,49.57692307692272,5.250737463126845,,,2.262899262899263,2.6392961876832857,6.333333333333335,2.384928716904278,8.017647058823536,16.12643678160917,,,3.865435356200528,2.5950155763239895,,,,,,,,,,,3.0089445438282647,,,,,,,,,,,,,,,,,,2.2286773794808403,2.178356713426853,1.953420669577875,3.80185758513932,3.8583815028901736,4.4733893557423,2.383620689655172,,1.794202898550724,,,4.223214285714283,5.386363636363636,29.486486486486417,3.046204620462046,4.766233766233768,3.068354430379748,3.4444444444444455,1.7980501392757666,2.6199524940617582,2.2985074626865676,2.5512367491166077
20200325,indclass,indclass_MCARI,0.0019145279999999987,,,,3.294199999999996e-05,0.0005369760000000002,0.0017797300000000006,0.0009667500000000003,0.003181279999999999,0.00475488,0.0005383799999999998,9.690000000000009e-06,0.0013017360000000004,0.000761837999999999,0.0003087600000000002,6.904199999999997e-05,0.0016366719999999994,0.0035775539999999997,0.002229114,0.0016316120000000006,0.004275536000000001,0.00161368,-1.5929999999999958e-05,0.000371712,0.0023813880000000016,0.0013964099999999998,0.0016424579999999999,0.00046722600000000006,0.0009580559999999999,0.002800336,0.0003266640000000001,0.0020577760000000007,0.001445496,0.0012673499999999998,0.0013984880000000002,0.0004935839999999996,0.001810003999999999,0.0019314640000000004,0.0026550180000000003,0.0012923100000000005,0.00022213200000000002,0.0031738479999999995,7.441200000000003e-05,0.0030947479999999987,0.00021709400000000025,0.0027325759999999983,0.0007888799999999996,-1.222000000000005e-05,0.0007796999999999992,,,0.00119658,0.0006738159999999994,0.00019580999999999993,0.0017489419999999981,0.00014823999999999968,5.9160000000001e-06,,,0.0009800940000000001,0.0006156779999999994,,,,,,,,,,,0.0023086700000000005,,,,,,,,,,,,,,,,,,0.004860471999999999,0.001829334000000001,0.003590262,0.0006847599999999998,0.0007999519999999996,0.0008553719999999989,0.0015191360000000006,,0.00362388,,,0.000699552000000001,0.0006622000000000004,3.7000000000000315e-06,0.002910011999999999,4.373599999999999e-05,0.0010862499999999998,0.0006553439999999998,0.003934639999999999,0.001262158,0.0026025479999999992,0.002322864
20200529,indclass,indclass_NDVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_NDI45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_GNDVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_NDVIre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_NDII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_PSRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_MSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_IRECI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_MTCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,indclass,indclass_MCARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_NDVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_NDI45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_GNDVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_NDVIre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_NDII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_PSRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_MSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_IRECI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_MTCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200921,indclass,indclass_MCARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_NDVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_NDI45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_GNDVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_NDVIre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_NDII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_PSRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_MSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_IRECI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_MTCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,indclass,indclass_MCARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201123,indclass,indclass_NDVI,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5139296187683284,0.632446134347275,0.47294860234445446,0.6930831699803975,0.46459878624409984,0.6638115631691649,0.40627514078841515,0.561787072243346,0.45895745955662076,0.44355078939529335,0.7329876863253402,0.5992532669570628,0.4822695035460994,0.5263157894736842,0.474977524722805,0.531786941580756,0.40903686087990493,0.46288353678653904,0.421209117938553,0.6012733784321528,0.5381344671804411,0.42823137348250423,0.3021749190189727,0.3908713692946058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20201123,indclass,indclass_NDI45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.14230271668822772,0.4444444444444444,0.1410727406318883,0.19883040935672516,0.1987891019172553,0.4013346043851287,0.0013531799729363456,0.19122807017543858,0.14163498098859312,0.09232264334305153,0.3333333333333333,0.2369668246445498,0.1511627906976745,0.17467248908296942,-0.009216589861751178,0.23829489867225714,0.1771523178807947,0.1331203407880724,0.13864306784660768,0.12945264986967855,0.26573722010984363,0.17598627787307033,0.15066178541255992,0.1209580838323353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
