,indices,bandes,1,2,3,4,5,6,7,8
1,/,/,MEDI,MEDI,MEDI,MEDI,MEDI,MEDI,MEDI,MEDI
2,/,/,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV
1067,mSR,mSR_B7_B2_B12,-0.6231611027276666,-0.20150762811508105,-0.298736893248104,0.03250878593372776,-0.22098821562169677,-0.7740960391438199,,
1068,BSITian,BSITian_B7_B2_B12,0.047549306731147,-0.08436756555899975,-0.0868940138668518,-0.19214166006215921,-0.09762035196554274,0.03758227707008503,,
1069,CVI,CVI_B7_B2_B12,0.4079835303995707,0.38308868418070635,0.4601304989070202,0.44070586220819724,0.42828366599756157,0.5473274535634637,,
1070,BSI,BSI_B7_B3_B2,1.7592111726569513,1.0579348395059585,0.929459955793637,0.5575049456882509,0.9110831874546755,1.3328204966684738,,
1071,BSI,BSI_B7_B3_B4,1.1189211138757789,0.5942994801219904,0.5679137090205882,0.32119292260012294,0.5182654562719241,0.8421416774240539,,
1072,mSR,mSR_B7_B3_B4,-11.90247248701127,-5.146831364014421,-6.087281196542403,0.911574754179635,-4.53420605859494,-13.553685510311146,,
1073,BSITian,BSITian_B7_B3_B4,0.22735304534060574,0.06697880776581948,0.04844356641337669,-0.07815487315900864,0.033955716462454294,0.15523659595118683,,
1074,CVI,CVI_B7_B3_B4,2.558041570485398,1.620125686319484,1.698088324687067,1.3690523575360714,1.5224590744902264,2.094886891805922,,
1075,BSI,BSI_B7_B3_B5,0.5766527278489771,0.34349282676756737,0.3320234276583843,0.19636632583583333,0.3045646798665457,0.4749142638715386,,
1076,mSR,mSR_B7_B3_B5,-1.962155348956667,-1.4118794812180455,-1.588556666153212,-1.278072625910581,-1.3335415549885319,-1.8291389817410422,,
1077,BSITian,BSITian_B7_B3_B5,0.0986560002645816,-0.016697638310123622,-0.03116463085084718,-0.1263858165870074,-0.04048736230067222,0.04995185140370552,,
1078,CVI,CVI_B7_B3_B5,0.9959022765190545,0.9232052169940056,0.9837520597627637,0.9668842722326756,0.9212031602955046,1.0055685460006443,,
1079,BSI,BSI_B7_B3_B6,0.10127875102308478,0.08206563137846737,0.06497154763422949,0.046561516534426514,0.07102202224347948,0.09107027087223521,,
1080,mSR,mSR_B7_B3_B6,-0.19889154832152628,-0.20886037223569268,-0.17507957759310264,-0.17876960078175672,-0.19091060923058908,-0.1995431626662386,,
1081,BSITian,BSITian_B7_B3_B6,-0.07723286547802374,-0.1236925523424338,-0.1413990010118629,-0.1913234378783644,-0.13790519290666325,-0.0992225149001401,,
1082,CVI,CVI_B7_B3_B6,0.3676543576216433,0.4845134317917028,0.4989463878825773,0.6253051833839731,0.5037144227595344,0.41924201288154367,,
1083,BSI,BSI_B7_B3_B8,-0.04318527189429369,-0.048839093437763256,-0.0312089821998331,-0.026803045728887545,-0.046158232268528235,-0.041100751897585684,,
1084,mSR,mSR_B7_B3_B8,0.07607764773614215,0.10555714478974047,0.06121399389245627,0.08824561691836848,0.1050287618384996,0.080937048046469,,
1085,BSITian,BSITian_B7_B3_B8,-0.14782353079987082,-0.1866270983631048,-0.1875704590693234,-0.22609776938110204,-0.19449132778677902,-0.16305130449395608,,
1086,CVI,CVI_B7_B3_B8,0.25289730339910643,0.33844789812272763,0.38462392375629206,0.49789028762267584,0.3613710838757803,0.2940518616574723,,
1087,BSI,BSI_B7_B3_B8A,-0.1110333765455771,-0.09949423371487259,-0.07230270684839624,-0.06371948443214456,-0.09031472200592612,-0.09162680804547739,,
1088,mSR,mSR_B7_B3_B8A,0.18393452042995095,0.2014491675663833,0.15734530298301594,0.18819670040307923,0.193353711978111,0.16786125816963995,,
1089,BSITian,BSITian_B7_B3_B8A,-0.18252525434801617,-0.21285724520864324,-0.2083310504189293,-0.24434524077055925,-0.21692124301586863,-0.18883185030451677,,
1090,CVI,CVI_B7_B3_B8A,0.21318995135162194,0.2927668696674935,0.3412325678804145,0.4450468956577436,0.31887309567098304,0.2582092310284061,,
1091,BSI,BSI_B7_B3_B11,-0.07420895318624783,-0.18608790679227577,-0.10868604839452208,-0.16053656280857098,-0.18487549551194674,-0.05604993923008121,,
1092,mSR,mSR_B7_B3_B11,0.11909029384218506,0.3418529216779831,0.2212549339020085,0.39315518427803675,0.35235542513694196,0.104628048515969,,
1093,BSITian,BSITian_B7_B3_B11,-0.16597374261459238,-0.26082854596863236,-0.22796722997715538,-0.2950239355400703,-0.2688066056410407,-0.17097921448407757,,
1094,CVI,CVI_B7_B3_B11,0.23455414926987442,0.22381944142385124,0.309210617216768,0.32346843545676446,0.23849014526946136,0.2838817866494256,,
1095,BSI,BSI_B7_B3_B12,0.3087977055935988,0.09172578422328813,0.11311284578837445,-0.011788360740098444,0.09027504664935473,0.3242956995911019,,
1096,mSR,mSR_B7_B3_B12,-0.7790645405365977,-0.2400454718179896,-0.38521649727913027,0.03673245240075436,-0.2655150200447549,-0.9815861649093165,,
1097,BSITian,BSITian_B7_B3_B12,0.0027511801558741597,-0.11990812747096433,-0.12015935523399696,-0.2189922996268551,-0.12964068410323465,-0.0041903410549653745,,
1098,CVI,CVI_B7_B3_B12,0.5897816367824602,0.49611558708279646,0.5735298417744873,0.5227799461842092,0.5337685756184515,0.7277507216438959,,
1099,BSI,BSI_B7_B4_B2,1.5710527592152999,0.9123542479110597,0.8308047649719134,0.5103577130879714,0.7927032734347117,1.186301421041263,,
1100,BSI,BSI_B7_B4_B3,1.220009807432585,0.7138127454518964,0.6590556260697019,0.39826292939908337,0.6360801285120371,0.942150645654403,,
1101,BSI,BSI_B7_B4_B5,0.5388227984559697,0.3121487125650604,0.3080190707632557,0.18353165598901933,0.2765372843478823,0.4402984478234329,,
1102,mSR,mSR_B7_B4_B5,-2.652170548567949,-2.3728706899488845,-2.76727188542692,-3.902669308086877,-2.033702165551492,-3.082536973670868,,
1103,BSITian,BSITian_B7_B4_B5,0.06099684578769698,-0.06442586485690074,-0.06809123481244442,-0.15941425036723894,-0.08854855818773137,0.010921995104609382,,
1104,CVI,CVI_B7_B4_B5,1.2163024432238836,1.1704977858055192,1.1776131595338104,1.1278591421311595,1.1663072389612943,1.2290696481172,,
1105,BSI,BSI_B7_B4_B6,0.09606102451498662,0.07591674431826924,0.0611530368334737,0.043864479536544605,0.06556662439640414,0.085938584441646,,
1106,mSR,mSR_B7_B4_B6,-0.2287984917661729,-0.26508517497837303,-0.21082722467772197,-0.23711651249868868,-0.24800893826937084,-0.23286337733682314,,
1107,BSITian,BSITian_B7_B4_B6,-0.10479507366886281,-0.16187115226725532,-0.17052651366155314,-0.21973764574176938,-0.17693655561553068,-0.1283800171259886,,
1108,CVI,CVI_B7_B4_B6,0.4556367229635674,0.614309642989829,0.5966162306318783,0.7293243478406423,0.6379086934913524,0.5142546015413256,,
1109,BSI,BSI_B7_B4_B8,-0.04109716253504649,-0.04559145394439058,-0.029412172389900106,-0.02538503665889737,-0.0429419874747881,-0.03899067685819032,,
1110,mSR,mSR_B7_B4_B8,0.08477492950188913,0.1251255078339768,0.07494571609951436,0.1084971289177059,0.12676822413002128,0.0911160075742811,,
1111,BSITian,BSITian_B7_B4_B8,-0.17134727342852532,-0.21962438798416772,-0.21358636413784843,-0.2521570713885074,-0.22860369038292133,-0.1882434234001016,,
1112,CVI,CVI_B7_B4_B8,0.3135877559997392,0.42910111629501685,0.4584467646308051,0.580856837009719,0.4575351081487087,0.3609264549740484,,
1113,BSI,BSI_B7_B4_B8A,-0.10611927523286951,-0.09318717230292486,-0.068517822020696,-0.06042304932807834,-0.08433731510580793,-0.08724480652999592,,
1114,mSR,mSR_B7_B4_B8A,0.20165376559526785,0.23396642345377242,0.17896931366117672,0.22552831304208557,0.22866885477572724,0.18619145663484205,,
1115,BSITian,BSITian_B7_B4_B8A,-0.20430817544748922,-0.2437993015337296,-0.23307514391227657,-0.2692144122425723,-0.24926430042452574,-0.212620517704117,,
1116,CVI,CVI_B7_B4_B8A,0.2641106626905061,0.37101451823354625,0.40699693166479767,0.5190014664795046,0.4036941080539649,0.31687046859879703,,
1117,BSI,BSI_B7_B4_B11,-0.06943714009469422,-0.17530811120058734,-0.10297715265380958,-0.15299797038153404,-0.17385827028842532,-0.05298234761453867,,
1118,mSR,mSR_B7_B4_B11,0.13452993352501003,0.3853732246581924,0.24937556501778277,0.44757887055379486,0.4015253981796652,0.11764820352610751,,
1119,BSITian,BSITian_B7_B4_B11,-0.18739459300954814,-0.2880559613062921,-0.2512397252618144,-0.31665967142141266,-0.29705411158857165,-0.19552007244549777,,
1120,CVI,CVI_B7_B4_B11,0.2848950868477704,0.28328302157608404,0.36687360364397353,0.37701302971373357,0.30172253456279874,0.34716140104841126,,
1121,BSI,BSI_B7_B4_B12,0.29372766513992976,0.08494076490493908,0.10674119172606941,-0.011068263402843653,0.08318694118231217,0.30291999732500324,,
1122,mSR,mSR_B7_B4_B12,-0.9160523682606782,-0.30618367641254784,-0.4648159251999818,0.04604142790179344,-0.3631136946362753,-1.332320345385353,,
1123,BSITian,BSITian_B7_B4_B12,-0.027983769059329755,-0.15826021204136187,-0.15043731368284338,-0.24544464962452042,-0.1693673100952268,-0.03936663489191926,,
1124,CVI,CVI_B7_B4_B12,0.7133328644307554,0.6281626853575313,0.6823761508345814,0.6091945627784624,0.6754468460629804,0.8895043604660324,,
1125,BSI,BSI_B7_B5_B2,1.108820898048297,0.7485629454783179,0.6883210708535684,0.45505511650704006,0.6688087098521251,0.9192316282127011,,
1126,BSI,BSI_B7_B5_B3,0.8877898799044356,0.597561263675142,0.555394335550004,0.35820984268861067,0.5434107328993243,0.7469777020589808,,
1127,BSI,BSI_B7_B5_B4,0.7555735891469069,0.4514005751960269,0.44352560395989543,0.2695154537374197,0.4013697675988583,0.6172851128858905,,
1128,BSI,BSI_B7_B5_B6,0.08322874727529853,0.06807973316053732,0.05507489567385429,0.04077603678356657,0.05934060270886484,0.07569715261710872,,
1129,mSR,mSR_B7_B5_B6,-0.354113713798905,-0.42990818292035876,-0.33401416480233187,-0.3848452471424139,-0.4052650166896403,-0.36042506832151305,,
1130,BSITian,BSITian_B7_B5_B6,-0.17382956770916005,-0.213613802086013,-0.22027704433939171,-0.253922430399226,-0.22425881046819382,-0.18867765844137518,,
1131,CVI,CVI_B7_B5_B6,0.693383039219646,0.8091289497278115,0.779663643587787,0.86346626189339,0.8176818324321043,0.7286723582196284,,
1132,BSI,BSI_B7_B5_B8,-0.03841232096901687,-0.04161914560478675,-0.02697509089357485,-0.024077159433132427,-0.04020938034535581,-0.03624886418340787,,
1133,mSR,mSR_B7_B5_B8,0.09277973899909424,0.16780424165519714,0.07262269647505148,0.14099143968480712,0.1591216740168321,0.11011330473063873,,
1134,BSITian,BSITian_B7_B5_B8,-0.2317028390339443,-0.2647398873427923,-0.2585485724012733,-0.28381433573380316,-0.2707978150750055,-0.24139580893232174,,
1135,CVI,CVI_B7_B5_B8,0.4864678997470293,0.5658383373953645,0.5997749656063772,0.6898725376154297,0.5910925766754233,0.517436782249679,,
1136,BSI,BSI_B7_B5_B8A,-0.09432929517548214,-0.0850222772481617,-0.06242591274707269,-0.0565541369936122,-0.07741164915690855,-0.07848093179444213,,
1137,mSR,mSR_B7_B5_B8A,0.2615807991607059,0.30501658853308616,0.23876714380852837,0.2978348910521498,0.3002451865931213,0.2421190554540257,,
1138,BSITian,BSITian_B7_B5_B8A,-0.2591227067434224,-0.2861065110114091,-0.2757096168414971,-0.29925200941316443,-0.28879324628618314,-0.2620304052327046,,
1139,CVI,CVI_B7_B5_B8A,0.40098404076469957,0.48811109811729597,0.530778512645452,0.6142597315170992,0.5171556530913619,0.4480198059948136,,
1140,BSI,BSI_B7_B5_B11,-0.06360808113356047,-0.1613966853445011,-0.09430763480263277,-0.14426672218039815,-0.16073025993498163,-0.04791987604202993,,
1141,mSR,mSR_B7_B5_B11,0.16197008703046148,0.4722415534642699,0.31887631583707826,0.539541452346539,0.49202435939834777,0.15242895857972272,,
1142,BSITian,BSITian_B7_B5_B11,-0.2451337732779429,-0.3257087612561298,-0.2919076246719456,-0.34303679504435025,-0.33163414629465293,-0.2471544278248052,,
1143,CVI,CVI_B7_B5_B11,0.4423043907213974,0.3733716618459893,0.47842325191239293,0.44676239134137424,0.3853958801948098,0.4931621093294973,,
1144,BSI,BSI_B7_B5_B12,0.24316300290611595,0.07574337567269396,0.09567571217680537,-0.010527911052854461,0.0754575977935197,0.2601459579463218,,
1145,mSR,mSR_B7_B5_B12,-2.8158925151888776,-0.5187012161022848,-0.5125028960437008,0.057216417141426175,-0.6300221609745243,-4.327591115905743,,
1146,BSITian,BSITian_B7_B5_B12,-0.10966672005265578,-0.2105208030934959,-0.20250959085296594,-0.27752346932930994,-0.2173595238907545,-0.11219889728122738,,
1147,CVI,CVI_B7_B5_B12,1.1149241543775978,0.8293656948489507,0.8914006912623967,0.7222498573517443,0.8632651725338263,1.2646442654637011,,
1148,BSI,BSI_B7_B6_B2,0.7413684841340545,0.589242130226163,0.5379415198165913,0.39287844290731944,0.5403321680118598,0.6597405596430493,,
1149,BSI,BSI_B7_B6_B3,0.6146799392699109,0.47940886995897486,0.44169657010299374,0.31214762782769356,0.4453472043406338,0.5500841005261797,,
1150,BSI,BSI_B7_B6_B4,0.5292542040944926,0.36834895787056987,0.3577803064634674,0.23655204875242983,0.3342232218630638,0.4618951219626393,,
1151,BSI,BSI_B7_B6_B5,0.32628543851893466,0.22837105997752985,0.22358728777547018,0.14959066040786861,0.20843786460718022,0.29044022056276664,,
1152,BSI,BSI_B7_B6_B8,-0.03249784431550008,-0.03643069404950177,-0.02327544908255049,-0.021914391894373015,-0.035494157374220583,-0.030717640296649,,
1153,mSR,mSR_B7_B6_B8,-0.7023324322517789,0.3918910148767465,0.35880254615177903,0.21924619745754578,0.46991313362524234,0.3454045483045055,,
1154,BSITian,BSITian_B7_B6_B8,-0.32152353308528314,-0.32593584908358875,-0.3243723554426558,-0.3277796217095733,-0.32831268631464167,-0.3221686143290962,,
1155,CVI,CVI_B7_B6_B8,0.7965868479959854,0.7808219216145701,0.8395513080283286,0.8577207289765093,0.7969797055149402,0.7990466213426725,,
1156,BSI,BSI_B7_B6_B8A,-0.07873522666076538,-0.07475140748953286,-0.05423281208707006,-0.051482487431110766,-0.06854776237119849,-0.0663604252077114,,
1157,mSR,mSR_B7_B6_B8A,0.5737145230386982,0.5943247116881464,0.549626369910503,0.6072304798827243,0.6010336715093795,0.550644278098648,,
1158,BSITian,BSITian_B7_B6_B8A,-0.34292375127554386,-0.3439148280259562,-0.33865957895940074,-0.34137116123202776,-0.3436444894102787,-0.33865753589045905,,
1159,CVI,CVI_B7_B6_B8A,0.6565189494689483,0.6733644518269909,0.743461928731677,0.7634505009049658,0.6977856968779689,0.6918258996387321,,
1160,BSI,BSI_B7_B6_B11,-0.05709739228663588,-0.14386635383380122,-0.08282828786809796,-0.1327569024626108,-0.14416054694294841,-0.04159388546529179,,
1161,mSR,mSR_B7_B6_B11,0.6514544266971489,0.7407917318783366,0.7270620755692074,0.807435084423671,0.7662800426727663,-0.6157987870616527,,
1162,BSITian,BSITian_B7_B6_B11,-0.33386729609277466,-0.3778182459349291,-0.3524115184194319,-0.38040871066600673,-0.3805286091957482,-0.32730709280384035,,
1163,CVI,CVI_B7_B6_B11,0.7477516226012275,0.5179371763720986,0.6722270719543147,0.5572151025308161,0.5221200186259293,0.769434664083879,,
1164,BSI,BSI_B7_B6_B12,0.18151487175595152,0.06413165531400183,0.08060804149862513,-0.010104189214468264,0.06462255524006137,0.20543360599296384,,
1165,mSR,mSR_B7_B6_B12,1.2856477717918144,-4.151174699675339,2.2504725817336015,-0.006219933364514891,-5.049220893452831,1.5749630606025407,,
1166,BSITian,BSITian_B7_B6_B12,-0.23040195227437638,-0.2810629483463813,-0.278545104944412,-0.32249453152350593,-0.283605952212486,-0.221474865051173,,
1167,CVI,CVI_B7_B6_B12,1.8981835306314188,1.1526768216974563,1.2561867054625788,0.9016339753126125,1.171678275128073,1.9768787829571277,,
1168,BSI,BSI_B7_B8_B2,0.6388366460588444,0.5127959392436491,0.4852821795265487,0.36408114520314955,0.47851546375789206,0.576268783219289,,
1169,BSI,BSI_B7_B8_B3,0.5362626214686044,0.42110703991758835,0.40099836694138136,0.2906114445921108,0.3974025116416169,0.48485616618755933,,
1170,BSI,BSI_B7_B8_B4,0.46488645249346017,0.32649351718831443,0.3267770699678984,0.22117356740306507,0.30102415886106715,0.41002291007912783,,
1171,BSI,BSI_B7_B8_B5,0.2894282662278412,0.20468667905033455,0.20572047473814825,0.1402044200059373,0.18858076902012183,0.26007285391035845,,
1172,BSI,BSI_B7_B8_B6,0.060478882190281344,0.05327107700950941,0.04376838825724726,0.034622130982386375,0.04727419373061121,0.05676714754699945,,
1173,BSI,BSI_B7_B8_B8A,-0.07238891740476137,-0.0688410329806569,-0.050812521681296366,-0.04880105959972289,-0.06342444360391054,-0.061218501900621704,,
1174,mSR,mSR_B7_B8_B8A,4.385840636484655,2.1725667869097847,1.0008761924912444,1.4309230938321449,4.271164383290714,2.1038049979463853,,
1175,BSITian,BSITian_B7_B8_B8A,-0.38027092303621357,-0.3798523998220676,-0.366179818542694,-0.3647647814731265,-0.37719921477250473,-0.37417331606839005,,
1176,CVI,CVI_B7_B8_B8A,0.7955065676139738,0.8065038733813236,0.8499866030145663,0.8553057391872353,0.8247372879082744,0.8265834758462833,,
1177,BSI,BSI_B7_B8_B11,-0.05296431856003208,-0.1334327518095643,-0.07777262066514266,-0.12645726688970801,-0.1345611101938292,-0.03864650045886041,,
1178,mSR,mSR_B7_B8_B11,0.575246450537155,1.3140707231573876,1.2676292325179137,1.2311188102371302,1.390392575051144,0.7865275834722824,,
1179,BSITian,BSITian_B7_B8_B11,-0.3722643261887143,-0.41031780178564203,-0.37875477333479934,-0.40117790362699934,-0.41072221808531184,-0.36415537825313893,,
1180,CVI,CVI_B7_B8_B11,0.9066618591912561,0.6211781567666365,0.7676154911875628,0.6243894268708949,0.6190782229379547,0.9211565885103867,,
1181,BSI,BSI_B7_B8_B12,0.162265714568301,0.05801582016975497,0.07502521285035955,-0.009626360567669042,0.05866751401309267,0.18472881722722495,,
1182,mSR,mSR_B7_B8_B12,0.813188164077565,0.5701551406474198,0.683902609611743,0.6374648329314486,0.6252559108074331,0.8661776462043413,,
1183,BSITian,BSITian_B7_B8_B12,-0.2810038066260586,-0.3240924514220733,-0.3112332420967848,-0.34724893850662253,-0.3236417841883011,-0.2703181088124725,,
1184,CVI,CVI_B7_B8_B12,2.3016334902109423,1.3831538930687168,1.437191039271671,1.0104064069985872,1.3910739987407112,2.3682082366901804,,
1185,BSI,BSI_B7_B8A_B2,0.5888408533022934,0.4832583155578544,0.46295142445759657,0.348734209501249,0.45403523107044635,0.5422685853921472,,
1186,BSI,BSI_B7_B8A_B3,0.49519640148255106,0.3982094436856722,0.383465480597688,0.2788985932278547,0.37781704105543124,0.4573417494322257,,
1187,BSI,BSI_B7_B8A_B4,0.4300637815013378,0.3098027232430764,0.3131318763004655,0.2125919251157483,0.28678378083027856,0.38732345634443527,,
1188,BSI,BSI_B7_B8A_B5,0.27251687666131647,0.19539289054494557,0.19822528846818635,0.1354651640520455,0.18136756833185133,0.24860266158220706,,
1189,BSI,BSI_B7_B8A_B6,0.0575621647586324,0.05117361711256906,0.042368195202026275,0.03356504057887376,0.04562650439599698,0.054628722728922115,,
1190,BSI,BSI_B7_B8A_B8,-0.028867372213142804,-0.03223110452376662,-0.021076277951894595,-0.020170801697518448,-0.031805832108132134,-0.027486060113851483,,
1191,BSI,BSI_B7_B8A_B11,-0.050609728115087536,-0.1290221088356385,-0.07566174534645237,-0.12324672270098341,-0.1305846622704991,-0.03726584855908922,,
1192,mSR,mSR_B7_B8A_B11,0.9864936432941114,1.979711518531434,1.686731899031865,1.6227578388675288,1.9629262811878307,-0.6786234794298881,,
1193,BSITian,BSITian_B7_B8A_B11,-0.3903781251796588,-0.42410375361983366,-0.3908695800312554,-0.4119886337225376,-0.42239091677125173,-0.3785684742892494,,
1194,CVI,CVI_B7_B8A_B11,0.981377943902459,0.6677194928365215,0.8144815739394179,0.660985579929776,0.6570503373101445,0.9818651036035062,,
1195,BSI,BSI_B7_B8A_B12,0.15370944667712774,0.055689986117946476,0.07252544576092733,-0.009393579136660205,0.0568883342306749,0.1772624153745643,,
1196,mSR,mSR_B7_B8A_B12,0.25242206265378075,0.38422090794278646,0.5393251756615061,0.11670828936804484,0.42530320281752926,0.6966818178919698,,
1197,BSITian,BSITian_B7_B8A_B12,-0.3049189961593654,-0.3421746726137342,-0.32608634750381976,-0.36008234011686674,-0.33904287833762037,-0.28931799981334033,,
1198,CVI,CVI_B7_B8A_B12,2.4935097184192343,1.486809337533653,1.524580787818822,1.0697126285706144,1.4755379886870488,2.5233273505826923,,
1199,BSI,BSI_B7_B11_B2,0.6208208554116099,0.4350291115126388,0.4433608786086476,0.31143662027874724,0.4046019851438015,0.5671871878102143,,
1200,BSI,BSI_B7_B11_B3,0.5206209655626125,0.36061121854212697,0.36807330841502023,0.25048612586483093,0.3385497114255804,0.47708145062956747,,
1201,BSI,BSI_B7_B11_B4,0.4557970826472836,0.2826838138462759,0.3019267832333822,0.1921614456392693,0.2588394556157471,0.40434234484345927,,
1202,BSI,BSI_B7_B11_B5,0.28676403723559785,0.17990381813018144,0.1919430346228707,0.12329789384218638,0.1655492833678825,0.25856770158178694,,
1203,BSI,BSI_B7_B11_B6,0.05915991453549476,0.047479287394823634,0.04110236901355712,0.030694095895696414,0.041980414395773984,0.05628527718422932,,
1204,BSI,BSI_B7_B11_B8,-0.029035240089225672,-0.030005608569889968,-0.020325717698358954,-0.018556910522801163,-0.02971324242282892,-0.028129881338110906,,
1205,BSI,BSI_B7_B11_B8A,-0.07011594029524697,-0.06191408230608045,-0.04786609235958468,-0.043698524386828086,-0.056998537194563145,-0.06048126934560997,,
1206,BSI,BSI_B7_B11_B12,0.1678937455261862,0.0526505863399289,0.07146595451894171,-0.008031575492208693,0.053194671264671894,0.1853250059367179,,
1207,mSR,mSR_B7_B11_B12,0.7187492400269686,0.26155180281751594,0.4649236661890432,-0.0781135819762295,0.26192123853096955,0.7987694839730537,,
1208,BSITian,BSITian_B7_B11_B12,-0.29022799454597337,-0.37570897654871743,-0.3397396774279727,-0.3966448148860486,-0.37595201756743574,-0.27513176166924547,,
1209,CVI,CVI_B7_B11_B12,2.284048370549686,1.688002091561755,1.601926762868074,1.2491748417669641,1.6980082699874288,2.37586438000273,,
1210,BSI,BSI_B7_B12_B2,0.9060696025176199,0.5966541885790532,0.563952441693479,0.3703903777841761,0.5512653064350512,0.8174417756344353,,
1211,BSI,BSI_B7_B12_B3,0.7387576748204214,0.48500099143435554,0.46167488746932195,0.2952998196751866,0.4537335780293872,0.6706307980378636,,
1212,BSI,BSI_B7_B12_B4,0.6381538628528691,0.372984347589022,0.3738557895385437,0.22479515179792287,0.3402309413248673,0.5581587818402124,,
1213,BSI,BSI_B7_B12_B5,0.3819480653628235,0.23111494535125113,0.23283027627874045,0.14272173432980384,0.2124495669444285,0.3426218660749112,,
1214,BSI,BSI_B7_B12_B6,0.07421026488160144,0.05903648985875664,0.048524292119466454,0.03504903800533739,0.052269404882942364,0.07085038312958965,,
1215,BSI,BSI_B7_B12_B8,-0.03486974667823604,-0.03658649943434564,-0.023818732926237526,-0.02100608645425939,-0.03614661723155159,-0.034303013415907066,,
1216,BSI,BSI_B7_B12_B8A,-0.08524586816873961,-0.07506912128603334,-0.05567990323931647,-0.049374254566296,-0.06931199036423008,-0.07394268043066309,,
1217,BSI,BSI_B7_B12_B11,-0.05453255040784007,-0.14371303501792526,-0.08410924825847618,-0.12725757328259485,-0.14495958491643418,-0.04452544870669161,,
1218,BSI,BSI_B8_B2_B3,1.700626093844908,1.0318911884248037,0.8802736743029135,0.513144472335994,0.8933062322919132,1.288076784358244,,
1219,mSR,mSR_B8_B2_B3,-9.798883451072564,-8.083459071963341,-7.9207395414808275,-6.389397900827633,-7.966593537617898,-10.390484740920579,,
1220,BSITian,BSITian_B8_B2_B3,0.3782822620395806,0.22240580821488953,0.1698460232509493,0.024177275552784705,0.18055142004643257,0.29512812711084435,,
1221,CVI,CVI_B8_B2_B3,2.7755851517031735,2.145749714842157,2.0384504442032525,1.630885227010298,2.0964758160557517,2.465793472844289,,
1222,BSI,BSI_B8_B2_B4,1.402946203183038,0.7566510062244289,0.685725815524281,0.38664821940348726,0.6480498260282234,1.034556961218248,,
1223,mSR,mSR_B8_B2_B4,-5.229371837696455,-3.0829686163555614,-3.3206468204927084,-2.3999551408896482,-2.9053160605612676,-4.660858145929808,,
1224,BSITian,BSITian_B8_B2_B4,0.3228556137523262,0.1537559202534713,0.118193618754499,-0.019177115937952554,0.11310274245589205,0.239625301976028,,
1225,CVI,CVI_B8_B2_B4,1.880963617533686,1.3271569449360097,1.4082620412943079,1.1969281773464697,1.3033207731937473,1.6657112439950488,,
1226,BSI,BSI_B8_B2_B5,0.7357726763497031,0.45267799243935736,0.40918045105480877,0.24628470368867206,0.40058218754457864,0.5955048731115979,,
1227,mSR,mSR_B8_B2_B5,-1.627519303192335,-1.261297624591036,-1.2866770960062897,-1.0506463426871584,-1.2184609779072835,-1.5467329115042119,,
1228,BSITian,BSITian_B8_B2_B5,0.18219601736306554,0.06235939829603007,0.03169158902427481,-0.07157110402159385,0.03250877009347204,0.125348795153338,,
1229,CVI,CVI_B8_B2_B5,0.7451397706451912,0.7646777436269159,0.8229856855329546,0.8517836603117642,0.7960490440205662,0.8104227788878009,,
1230,BSI,BSI_B8_B2_B6,0.17144243504276444,0.14847117605012736,0.10701195801532981,0.08052142784857251,0.13316564262459854,0.15091093121117108,,
1231,mSR,mSR_B8_B2_B6,-0.27957183412585984,-0.3026029286390498,-0.22808158400435527,-0.2450022581378645,-0.2928039357415107,-0.2773474924944717,,
1232,BSITian,BSITian_B8_B2_B6,-0.00865677653320813,-0.05409891018235119,-0.08757165832506505,-0.14181266200232973,-0.07276246364234967,-0.03603564567312564,,
1233,CVI,CVI_B8_B2_B6,0.27830651457444067,0.40261100151958545,0.41799889750010977,0.5519167042535269,0.4349757532360324,0.33944021064301316,,
1234,BSI,BSI_B8_B2_B7,0.056354146021653666,0.05537400054067286,0.03519047742305453,0.029700182889638854,0.053646649041440314,0.04918339898143843,,
1235,mSR,mSR_B8_B2_B7,-0.09041615356793628,-0.10548570397905735,-0.06839883798966828,-0.08619520524908421,-0.11124796426146788,-0.08864811238568937,,
1236,BSITian,BSITian_B8_B2_B7,-0.06017820479394688,-0.09605175144088528,-0.12066287957166932,-0.16533923460674527,-0.10882489060016896,-0.08218319892331608,,
1237,CVI,CVI_B8_B2_B7,0.21743414462112975,0.32343271643903365,0.35015118685142205,0.4795905207539374,0.3578135628741165,0.26939647832183766,,
1238,BSI,BSI_B8_B2_B8A,-0.06792232369288566,-0.05601953939385339,-0.04421750500902401,-0.039525486607872876,-0.04692389939813863,-0.05261716676601072,,
1239,mSR,mSR_B8_B2_B8A,0.09298972816091407,0.09471719731745516,0.08290579695902695,0.09236513259125463,0.08279766065568508,0.07828656631031769,,
1240,BSITian,BSITian_B8_B2_B8A,-0.12241016603618263,-0.1509764807745962,-0.1597840191283593,-0.19898841679788581,-0.158059023872781,-0.13263193297544437,,
1241,CVI,CVI_B8_B2_B8A,0.16123507604285567,0.24352957718542956,0.2860513495107044,0.3929207169826979,0.27523597604782546,0.20913895942460006,,
1242,BSI,BSI_B8_B2_B11,-0.0262375220231325,-0.15154298441177377,-0.08397367334106788,-0.14351486522996063,-0.1501168690728237,-0.012779302175884083,,
1243,mSR,mSR_B8_B2_B11,0.032888568629615166,0.24101367898857515,0.14818257086137285,0.29937680130666017,0.24733995568096834,0.016358130085089375,,
